A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
TstrZim_0826	TstrTan_0834	8914172	772401	139458	498441	455459	225374	189197	420757	4596419	0.377748776408464	0.302036303656022	0.0934431957012716
TstrZim_0826	TstrTan_0835	9086284	780452	136656	508823	471715	209873	187306	430562	4720790	0.371857184380448	0.297190943280104	0.0922230816089631
TstrZim_0826	TstrTan_0836	8915242	763672	132434	529367	475097	245059	174102	413105	4594649	0.363597260662181	0.292213412489199	0.0935610134923772
TstrZim_0826	TstrTan_0837	8532423	737966	130727	538075	453899	272342	166574	390498	4349353	0.364732732539729	0.294524588664802	0.0959224709037593
TstrZim_0826	TstrTan_0838	8604037	736696	128274	527516	465108	240507	163849	391552	4420572	0.360297163872976	0.289872528203609	0.0939406858390019
TstrZim_0826	TstrTan_0839	8969743	746700	122286	577744	517382	242908	147961	398376	4650275	0.338429238749519	0.27349486463252	0.0923329490712819
TstrZim_0826	TstrKen_0763	8134633	1214017	812074	748047	177487	91000	1020737	314697	4233251	0.707745184383723	0.585396938079942	0.185444020680113
TstrZim_0826	TstrTan_0768	9133832	781877	136457	519596	479944	197976	184758	431815	4766241	0.368807086279819	0.294606045013284	0.0917973465918765
TstrZim_0826	TstrTan_0769	8988952	779414	140912	480814	449656	199162	198655	430833	4658261	0.38400728979968	0.305942347783833	0.0924565460698358
TstrZim_0826	TstrTan_0770	9161239	794332	143671	484693	458205	182546	203669	441958	4780705	0.384913387606086	0.306050948282205	0.0917785927563108
TstrZim_0826	TstrNA-_0840	8814097	726831	112882	708060	562290	390350	120825	366580	4479245	0.313699567751298	0.26001717641436	0.0989341361426336
