A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
TstrZim_0824	TstrBot_0751	1448042873	749878	138539	728273	599405	285043	143781	346102	5313598	0.326252901851656	0.262658470134446	0.00112381866895816
TstrZim_0824	TstrBot_0752	1447987046	753678	138742	731864	602776	292274	145288	352420	5352505	0.326322277530855	0.26290099154514	0.00113333232254609
TstrZim_0824	TstrBot_0753	1447990989	750263	136503	728452	608379	280197	143497	348223	5359233	0.323486736229286	0.260250939682917	0.0011245660693856
TstrZim_0824	TstrBot_0754	1448360281	722140	133403	689687	571787	277077	140039	328142	5049734	0.328038850444731	0.263844319640845	0.00107662455075623
TstrZim_0824	TstrBot_0755	1447991640	749080	137134	776146	618295	300250	133347	339228	5337608	0.317823123275714	0.257395059625957	0.00114117015263037
TstrZim_0824	TstrBot_0756	1448460289	706634	128715	722845	577757	338440	128468	311666	4898869	0.320009071873367	0.26000543256048	0.0010889807448371
TstrZim_0824	TstrBot_0757	1448003320	741318	135611	3381590	846979	3695362	42920	113148	1928212	0.297581289201415	0.283580560954232	0.00313096554345217
TstrZim_0824	TstrBot_0758	1448060344	727856	127463	723821	616400	281617	126903	339337	5289323	0.310886808476217	0.251334201038234	0.00109791191040102
TstrZim_0824	TstrBot_0759	1447946193	747413	135451	741663	624050	280471	139079	345107	5391200	0.318127456836926	0.256003350552928	0.00112876801061727
TstrZim_0824	TstrBot_0760	1447955746	750155	135851	729551	612065	275242	139682	352366	5391602	0.320898939848655	0.258421393794987	0.00112282843457416
TstrZim_0824	TstrBot_0761	1448158208	732006	132142	737538	599805	298471	131156	332078	5198459	0.318206697424511	0.257625212777015	0.00110775595457219
TstrZim_0824	TstrBot_0762	1448129411	734505	132705	739350	601636	295719	132558	334765	5225490	0.318685827688606	0.257860191610366	0.0011111868809216
TstrZim_0824	TstrTan_0831	1448181083	762565	146268	632917	542414	272467	170340	363731	5227326	0.35220730144576	0.281256940355665	0.00110118518090615
TstrZim_0824	TstrTan_0832	1448267304	759290	147761	618243	525275	279831	173762	363655	5150956	0.35795096582156	0.285968153941947	0.00109502523246331
TstrZim_0824	TstrTan_0833	1448399474	774776	161513	554793	475657	267350	207336	375155	5069385	0.388174926098389	0.308052555463245	0.00109368291225495
TstrZim_0824	TstrTan_0834	1448341368	782449	164473	547922	476651	256873	212010	382477	5129652	0.390910869686166	0.309676905119108	0.00109845205522134
TstrZim_0824	TstrTan_0835	1448175664	793537	163869	561514	495091	239201	212480	392103	5284962	0.386434864990551	0.30563318922456	0.00111038353747501
TstrZim_0824	TstrTan_0836	1448308042	776004	157672	585073	495840	279449	197249	374277	5129413	0.377633493091879	0.300548862283306	0.00110570566632877
TstrZim_0824	TstrTan_0837	1448631111	741742	154463	585170	477445	306283	189122	348309	4823873	0.377774330850168	0.301490722324867	0.0010802069555393
TstrZim_0824	TstrTan_0838	1448572428	742582	149556	576378	482568	271701	181597	353690	4906634	0.372121486780665	0.296734095411577	0.00106068748278465
TstrZim_0824	TstrTan_0839	1448216381	757488	145639	635714	541047	276489	168212	357944	5195160	0.351406881442697	0.280787881121685	0.00109743768688851
TstrZim_0824	TstrKen_0763	1449252461	1247395	923245	816037	186370	104639	1112841	278193	4765358	0.719703150247748	0.597462259462979	0.00229823400049899
TstrZim_0824	TstrTan_0768	1448113375	795843	162490	573002	506242	225151	210384	392601	5349652	0.382635904691357	0.302307197778238	0.00111190108079581
TstrZim_0824	TstrTan_0769	1448321674	791327	166498	530332	465550	228236	222749	393270	5178291	0.398791649161801	0.315152719491306	0.00109428467242472
TstrZim_0824	TstrTan_0770	1448128604	804810	168213	534320	482923	208975	224945	406257	5360262	0.396077450859044	0.312190588775915	0.00110676311852705
TstrZim_0824	TstrNA-_0840	1448222262	733000	134798	781158	592250	445399	136555	325660	5001450	0.323676122036322	0.265393173739157	0.001174209525671
TstrZim_0824	TstrRSA_0841	1448300754	739855	145253	786131	579255	322906	136354	316547	5067559	0.330100474378368	0.267764178117114	0.00113564962689432
TstrZim_0824	TstrZam_0842	1448312253	717764	126751	693265	581764	313216	129173	327246	5052542	0.318513256958516	0.258147037618645	0.00107986074412594
TstrZim_0824	TstrTan_0844	1448377359	741344	145048	646777	535195	326727	164066	344136	5003604	0.350565064347907	0.281419638550662	0.00110294641542839
TstrZim_0824	TstrTan_0845	1448339542	750179	146984	624529	527115	275224	169351	354086	5091054	0.355575552586555	0.283984227390791	0.0010862633580121
TstrZim_0824	TstrTan_0846	1448300777	782901	160757	557961	486980	253017	204602	380132	5166115	0.384243989661965	0.304645921418083	0.00109583321131693
TstrZim_0824	TstrTan_0847	1448420708	760264	152803	598102	493640	299116	187276	364059	5009498	0.372247931544457	0.297478805199293	0.00109708538421958
TstrZim_0824	TstrTan_0771	1448054777	776253	148995	629399	548389	243720	179149	376228	5363907	0.355601599078552	0.282739511478856	0.00110905404986737
TstrZim_0824	TstrTan_0848	1448188795	787562	159978	571441	503195	253923	203182	385551	5255557	0.379414612345177	0.300746198497271	0.00110827839152046
TstrZim_0824	TstrTan_0849	1448421131	754549	152348	584071	502119	256476	183781	359298	5047997	0.369585906628087	0.293707774453964	0.00107424745483774
TstrZim_0824	TstrTan_0850	1448623777	716285	136422	602554	507363	262307	155820	336062	4857512	0.350419760799764	0.280545747290422	0.00103318875222652
TstrZim_0824	TstrZam_0851	1448205731	725447	129625	721397	595665	335960	130631	330234	5119431	0.317818107496714	0.25801871969266	0.00110870975630341
TstrZim_0824	TstrTan_0818	1448374479	772944	156527	571460	481533	275306	199508	373599	5082104	0.381559118461173	0.303778770089034	0.00109419056592028
TstrZim_0825	TstrZim_0826	1448708666	645893	109447	712878	581477	374883	105114	254660	4667335	0.299464394821279	0.24548141422732	0.00102973309011662
TstrZim_0825	TstrZim_0827	1448267215	698504	120725	708973	599074	312204	119472	283219	5125309	0.307664756446991	0.249154255672864	0.00105833489978756
TstrZim_0825	TstrZim_0828	1448128465	699989	120405	724467	621603	314863	116617	287852	5234238	0.301832084568062	0.244488753420778	0.0010722132940032
TstrZim_0825	TstrZim_0829	1448846977	644148	113927	680868	557350	325051	107532	252348	4605295	0.307051441717887	0.249816501717126	0.000996709095688573
TstrZim_0825	TstrZim_0830	1448280572	696681	121072	744415	600419	383569	116469	279553	5042908	0.307054910617364	0.251108985701522	0.00109173727421649
TstrZim_0825	TstrBot_0749	1448005898	730910	131685	726002	607280	282863	134774	305645	5385335	0.317771308424299	0.25549790196423	0.00109372906267087
TstrZim_0825	TstrBot_0750	1448044062	737266	136246	722670	595853	293826	143571	305277	5348003	0.325821805972845	0.261540638839035	0.00110364172979216
TstrZim_0825	TstrBot_0751	1448053186	738143	134886	729102	591467	289510	139186	306623	5346235	0.324316130963922	0.261089337799603	0.00109967955591619
TstrZim_0825	TstrBot_0752	1448000208	741381	136691	731921	598769	293606	143041	308375	5386063	0.325229667437345	0.261326939726579	0.00111015143369108
TstrZim_0825	TstrBot_0753	1448003787	737600	134855	728731	602538	282594	140582	306586	5391516	0.322599929425958	0.258996065886571	0.00110171653003009
TstrZim_0825	TstrBot_0754	1448367499	708337	131290	688338	568060	279605	136960	289783	5082074	0.326481303631218	0.262010446146891	0.00105428974994139
TstrZim_0825	TstrBot_0755	1448002116	733215	136575	772359	619446	299831	132536	293539	5372089	0.31670582802004	0.255155395763884	0.00111806427846298
TstrZim_0825	TstrBot_0756	1448469307	696487	127363	723187	572126	341161	126184	275751	4928676	0.319418902631721	0.259131103556084	0.00106979711116772
TstrZim_0825	TstrBot_0757	1448010101	724222	132320	3371370	818052	3719043	41015	99155	1940670	0.298718115920318	0.28506800033284	0.00311151762874397
TstrZim_0825	TstrBot_0758	1448064452	711999	122284	718410	617228	284231	123216	296453	5324657	0.306355667360514	0.247100173137668	0.00107100199275141
TstrZim_0825	TstrBot_0759	1447960093	734846	133603	743165	617258	282856	135594	303139	5423675	0.317003648627691	0.254687770261438	0.00110539803840592
TstrZim_0825	TstrBot_0760	1447964806	734118	132194	725747	610250	277716	136347	308817	5425432	0.31806007395741	0.25545597224658	0.00109651039218168
