P1	P2	P3	Dstatistic	Z-score	p-value	BBAA	ABBA	BABA
ToryKen	ToryZam	TstrRSA	0.000604017	0.225899	0.82128	1.72004e+06	102052	101929
ToryZam	ToryKen	TstrTan	0.000220548	0.0837576	0.933249	1.73029e+06	103080	103035
ToryKen	ToryZam	TstrZam	0.00045017	0.166578	0.867702	1.72155e+06	102183	102091
ToryKen	ToryZam	TstrZim	0.000456421	0.170405	0.864692	1.72652e+06	102703	102609
ToryZim	ToryKen	TscrGha	0.0146604	5.75472	8.6784e-09	1.79418e+06	98972.9	96112.8
ToryZim	ToryKen	TspeBot	0.0139006	6.53315	6.44004e-11	1.60909e+06	110538	107507
ToryZim	ToryKen	TspeCam	0.0144527	6.89839	5.25954e-12	1.61773e+06	111148	107981
ToryZim	ToryKen	TspeCon	0.0143066	6.40457	1.5079e-10	1.61285e+06	111137	108002
ToryZim	ToryKen	TspeDRC	0.0155282	7.48087	7.38308e-14	1.61682e+06	111268	107865
ToryZim	ToryKen	TspeGha	0.0140806	6.30885	2.81118e-10	1.60689e+06	110594	107522
ToryZim	ToryKen	TspeTan	0.0140433	6.80191	1.03244e-11	1.6116e+06	110698	107632
ToryZim	ToryKen	TspeZam	0.0146524	6.78629	1.15058e-11	1.59996e+06	109571	106406
ToryKen	ToryZim	TstrBot	0.00714739	3.57572	0.000349264	1.6741e+06	104976	103486
ToryKen	ToryZim	TstrNA-	0.007641	3.64573	0.000266631	1.67758e+06	103479	101910
ToryKen	ToryZim	TstrNam	0.00716999	3.27108	0.00107139	1.67389e+06	104829	103336
ToryKen	ToryZim	TstrRSA	0.00698274	3.37554	0.000736714	1.66319e+06	103687	102249
ToryKen	ToryZim	TstrTan	0.00692551	3.23861	0.00120115	1.67308e+06	104826	103384
ToryKen	ToryZim	TstrZam	0.00720538	3.32707	0.00087765	1.6647e+06	103901	102415
ToryKen	ToryZim	TstrZim	0.0071131	3.19727	0.00138736	1.66944e+06	104411	102936
TscrGha	ToryKen	TspeBot	0.0382114	9.05902	2.3e-16	558492	847153	784794
TscrGha	ToryKen	TspeCam	0.0358275	8.65449	2.3e-16	562371	850671	791824
TscrGha	ToryKen	TspeCon	0.0360939	7.87414	3.43096e-15	559186	850682	791413
TscrGha	ToryKen	TspeDRC	0.036503	8.88137	2.3e-16	562289	850536	790629
TscrGha	ToryKen	TspeGha	0.0370444	8.10121	5.44161e-16	556464	847716	787153
TscrGha	ToryKen	TspeTan	0.0376294	8.80033	2.3e-16	559832	847951	786450
TscrGha	ToryKen	TspeZam	0.0385118	9.13477	2.3e-16	555477	839042	776813
TstrBot	ToryKen	TscrGha	0.0614939	37.6819	2.3e-16	901431	674744	596567
TstrNA-	ToryKen	TscrGha	0.0750516	45.867	2.3e-16	887735	680060	585107
TstrNam	ToryKen	TscrGha	0.0619594	38.6668	2.3e-16	900003	674633	595911
TstrRSA	ToryKen	TscrGha	0.0628379	39.1971	2.3e-16	891320	669189	590060
TstrTan	ToryKen	TscrGha	0.0617603	38.6711	2.3e-16	900512	674216	595781
TstrZam	ToryKen	TscrGha	0.0637019	40.4712	2.3e-16	892433	669997	589749
TstrZim	ToryKen	TscrGha	0.0631305	39.2021	2.3e-16	896329	672383	592529
TspeCam	TspeBot	ToryKen	0.00626442	2.31976	0.0203539	1.4903e+06	147848	146007
TspeBot	TspeCon	ToryKen	0.00633206	1.38627	0.165665	1.48587e+06	147878	146017
TspeDRC	TspeBot	ToryKen	0.00569029	2.40743	0.0160654	1.48998e+06	147455	145786
TspeBot	TspeGha	ToryKen	0.00936485	1.96428	0.0494975	1.47543e+06	150931	148130
TspeTan	TspeBot	ToryKen	0.002911	1.16859	0.242567	1.47789e+06	152057	151175
TspeZam	TspeBot	ToryKen	0.0078879	3.6925	0.000222063	1.48862e+06	131373	129316
TstrBot	TspeBot	ToryKen	0.0419833	10.5172	2.3e-16	618816	836927	769484
TstrNA-	TspeBot	ToryKen	0.0533052	13.6017	2.3e-16	608072	841534	756358
TstrNam	TspeBot	ToryKen	0.0427342	10.7739	2.3e-16	617965	836828	768237
TstrRSA	TspeBot	ToryKen	0.0436097	11.0679	2.3e-16	612361	829908	760549
TstrTan	TspeBot	ToryKen	0.042113	10.646	2.3e-16	618022	836342	768747
TstrZam	TspeBot	ToryKen	0.0437534	11.0781	2.3e-16	612789	830414	760793
TstrZim	TspeBot	ToryKen	0.0431947	10.8806	2.3e-16	615300	833290	764283
TspeCam	TspeCon	ToryKen	0.0137071	2.83647	0.00456155	1.51047e+06	137941	134211
TspeCam	TspeDRC	ToryKen	0.000741393	0.335295	0.737402	1.50934e+06	140015	139807
TspeCam	TspeGha	ToryKen	0.016039	3.27751	0.00104727	1.49485e+06	145011	140433
TspeCam	TspeTan	ToryKen	0.00318688	1.72308	0.084874	1.48696e+06	153019	152047
TspeZam	TspeCam	ToryKen	0.00054229	0.240149	0.810215	1.48057e+06	145373	145216
TstrBot	TspeCam	ToryKen	0.0408549	10.1519	2.3e-16	621904	842192	776077
TstrNA-	TspeCam	ToryKen	0.0521481	13.1786	2.3e-16	611159	846854	762908
TstrNam	TspeCam	ToryKen	0.0416154	10.3839	2.3e-16	621156	842034	774751
TstrRSA	TspeCam	ToryKen	0.0424845	10.6813	2.3e-16	615495	835136	767067
TstrTan	TspeCam	ToryKen	0.0409884	10.2569	2.3e-16	621100	841580	775306
TstrZam	TspeCam	ToryKen	0.0426434	10.7022	2.3e-16	615849	835597	767247
TstrZim	TspeCam	ToryKen	0.0420647	10.5098	2.3e-16	618387	838477	770784
TspeDRC	TspeCon	ToryKen	0.0126348	2.822	0.00477249	1.50494e+06	141408	137879
TspeCon	TspeGha	ToryKen	0.00305597	1.80932	0.0704005	1.50388e+06	136372	135541
TspeTan	TspeCon	ToryKen	0.00895116	1.86617	0.0620178	1.48281e+06	153650	150924
TspeZam	TspeCon	ToryKen	0.0130909	2.84122	0.00449407	1.47602e+06	147112	143310
TstrBot	TspeCon	ToryKen	0.0431304	13.0216	2.3e-16	621130	842398	772737
TstrNA-	TspeCon	ToryKen	0.0543837	16.7211	2.3e-16	610391	847052	759672
TstrNam	TspeCon	ToryKen	0.0438753	13.3243	2.3e-16	620426	842254	771452
TstrRSA	TspeCon	ToryKen	0.0447544	13.7799	2.3e-16	614732	835317	763751
TstrTan	TspeCon	ToryKen	0.0432725	13.1828	2.3e-16	620323	841860	772023
TstrZam	TspeCon	ToryKen	0.0448903	13.6818	2.3e-16	615079	835826	764009
TstrZim	TspeCon	ToryKen	0.0443162	13.5035	2.3e-16	617689	838678	767499
TspeDRC	TspeGha	ToryKen	0.015124	3.24504	0.00117433	1.49223e+06	146337	141977
TspeDRC	TspeTan	ToryKen	0.00248041	1.28716	0.198038	1.48716e+06	152166	151413
TspeZam	TspeDRC	ToryKen	0.000949201	0.528411	0.597214	1.48012e+06	145040	144765
TstrBot	TspeDRC	ToryKen	0.0409387	10.1859	2.3e-16	621272	841994	775765
TstrNA-	TspeDRC	ToryKen	0.0522091	13.215	2.3e-16	610532	846574	762562
TstrNam	TspeDRC	ToryKen	0.0416737	10.4284	2.3e-16	620566	841791	774437
TstrRSA	TspeDRC	ToryKen	0.042538	10.7398	2.3e-16	614912	834947	766812
TstrTan	TspeDRC	ToryKen	0.0410812	10.2991	2.3e-16	620496	841394	774991
TstrZam	TspeDRC	ToryKen	0.0427251	10.7417	2.3e-16	615196	835393	766933
TstrZim	TspeDRC	ToryKen	0.0421322	10.5198	2.3e-16	617800	838247	770468
TspeTan	TspeGha	ToryKen	0.0118602	2.38636	0.0170159	1.47345e+06	155920	152265
TspeZam	TspeGha	ToryKen	0.0155498	3.41124	0.000646692	1.46653e+06	150092	145495
TstrBot	TspeGha	ToryKen	0.0436689	13.5964	2.3e-16	619322	837646	767549
TstrNA-	TspeGha	ToryKen	0.0549455	17.2994	2.3e-16	608473	842407	754656
TstrNam	TspeGha	ToryKen	0.0444243	13.8892	2.3e-16	618519	837538	766289
TstrRSA	TspeGha	ToryKen	0.0452822	14.3599	2.3e-16	612853	830629	758662
TstrTan	TspeGha	ToryKen	0.0437974	13.7604	2.3e-16	618522	837060	766815
TstrZam	TspeGha	ToryKen	0.0454227	14.2131	2.3e-16	613240	831113	758891
TstrZim	TspeGha	ToryKen	0.0448807	14.0979	2.3e-16	615798	833924	762285
TspeZam	TspeTan	ToryKen	0.00382821	1.99355	0.0462011	1.46605e+06	151797	150639
TstrBot	TspeTan	ToryKen	0.0414324	10.4541	2.3e-16	620301	838074	771390
TstrNA-	TspeTan	ToryKen	0.0527436	13.5643	2.3e-16	609596	842753	758307
TstrNam	TspeTan	ToryKen	0.0421727	10.6994	2.3e-16	619432	838009	770187
TstrRSA	TspeTan	ToryKen	0.0430559	11.0339	2.3e-16	613862	831061	762451
TstrTan	TspeTan	ToryKen	0.0415685	10.564	2.3e-16	619494	837511	770661
TstrZam	TspeTan	ToryKen	0.0431894	10.9971	2.3e-16	614334	831510	762659
TstrZim	TspeTan	ToryKen	0.0426379	10.8152	2.3e-16	616861	834405	766160
TstrBot	TspeZam	ToryKen	0.0402766	10.1111	2.3e-16	615215	827647	763558
TstrNA-	TspeZam	ToryKen	0.0515676	13.2357	2.3e-16	604485	832219	750597
TstrNam	TspeZam	ToryKen	0.0409956	10.3529	2.3e-16	614315	827547	762368
TstrRSA	TspeZam	ToryKen	0.0418828	10.6524	2.3e-16	608910	820811	754819
TstrTan	TspeZam	ToryKen	0.0404046	10.2287	2.3e-16	614405	827096	762855
TstrZam	TspeZam	ToryKen	0.0420192	10.6692	2.3e-16	609259	821161	754934
TstrZim	TspeZam	ToryKen	0.0414839	10.4574	2.3e-16	611668	824046	758400
TstrNA-	TstrBot	ToryKen	0.149689	33.9482	2.3e-16	1.28773e+06	64273	47536.4
TstrNam	TstrBot	ToryKen	0.0109489	6.23846	4.41909e-10	1.31144e+06	46538.1	45530
TstrRSA	TstrBot	ToryKen	0.00767927	2.80739	0.00499444	1.29982e+06	47266.8	46546.4
TstrTan	TstrBot	ToryKen	0.00147176	0.458933	0.646282	1.31299e+06	44981.3	44849.1
TstrZam	TstrBot	ToryKen	0.0141074	5.32269	1.02243e-07	1.30032e+06	47283.7	45968.1
TstrZim	TstrBot	ToryKen	0.0123746	5.11733	3.09895e-07	1.30515e+06	47131.5	45979.3
TstrNA-	TstrNam	ToryKen	0.135094	38.2209	2.3e-16	1.28385e+06	66147.1	50402
TstrNA-	TstrRSA	ToryKen	0.134388	36.5391	2.3e-16	1.27255e+06	66817.9	50986.4
TstrNA-	TstrTan	ToryKen	0.148018	33.062	2.3e-16	1.28661e+06	64340.8	47749.5
TstrNA-	TstrZam	ToryKen	0.131753	38.7568	2.3e-16	1.27386e+06	65621.9	50343.2
TstrNA-	TstrZim	ToryKen	0.133845	35.483	2.3e-16	1.27856e+06	65602	50114
TstrNam	TstrRSA	ToryKen	0.00272457	1.22007	0.222439	1.29902e+06	46379.5	46127.5
TstrNam	TstrTan	ToryKen	0.00914918	3.33593	0.000850148	1.30915e+06	47529.8	46668
TstrZam	TstrNam	ToryKen	0.00369493	1.52644	0.126901	1.2961e+06	49314.2	48951.1
TstrZim	TstrNam	ToryKen	0.00164806	0.778962	0.436002	1.30106e+06	48963.8	48802.7
TstrRSA	TstrTan	ToryKen	0.00629697	2.43514	0.0148858	1.29724e+06	48514.6	47907.4
TstrZam	TstrRSA	ToryKen	0.00593887	2.0771	0.0377919	1.28474e+06	50401.8	49806.6
TstrZim	TstrRSA	ToryKen	0.00439752	1.52533	0.127176	1.2898e+06	49748.5	49312.9
TstrZam	TstrTan	ToryKen	0.0129159	5.94333	2.79286e-09	1.299e+06	47327.1	46120.1
TstrZim	TstrTan	ToryKen	0.0113191	4.07674	4.56716e-05	1.30421e+06	46847.3	45798.6
TstrZam	TstrZim	ToryKen	0.00173606	0.759503	0.447552	1.291e+06	48746	48577
ToryRSA	ToryNam	ToryTan	0.0128064	6.37878	1.78509e-10	129100	106507	103814
ToryRSA	ToryNam	ToryZam	0.0151514	8.62221	2.3e-16	114398	106867	103677
ToryRSA	ToryNam	ToryZim	0.00856494	3.30533	0.000948645	125478	103710	101949
ToryRSA	ToryNam	TscrGha	0.0073946	3.66492	0.000247414	1.77033e+06	84760.2	83515.8
ToryRSA	ToryNam	TspeBot	0.00357582	2.09398	0.0362616	1.5889e+06	94288.7	93616.8
ToryRSA	ToryNam	TspeCam	0.00330073	1.82017	0.0687337	1.59747e+06	94779.6	94156
ToryRSA	ToryNam	TspeCon	0.00244323	1.33688	0.18126	1.59289e+06	94692.4	94230.8
ToryRSA	ToryNam	TspeDRC	0.00294967	1.60181	0.109198	1.59673e+06	94717.2	94160.1
ToryRSA	ToryNam	TspeGha	0.00307105	1.66679	0.0955556	1.58681e+06	94223.6	93646.7
ToryRSA	ToryNam	TspeTan	0.0033391	1.85097	0.0641746	1.5916e+06	94395.2	93766.9
ToryRSA	ToryNam	TspeZam	0.00245818	1.42433	0.15435	1.57983e+06	93259.8	92802.4
ToryRSA	ToryNam	TstrBot	0.00278714	1.50373	0.132652	1.65671e+06	90195.1	89693.8
ToryRSA	ToryNam	TstrNA-	0.0027028	1.66026	0.0968613	1.6601e+06	88882.2	88403
ToryRSA	ToryNam	TstrNam	0.00325414	1.6293	0.10325	1.65644e+06	90113.7	89529.1
ToryRSA	ToryNam	TstrRSA	0.00384709	2.14447	0.0319953	1.64584e+06	89240.4	88556.4
ToryRSA	ToryNam	TstrTan	0.00374936	2.27478	0.0229194	1.65567e+06	90174.3	89500.7
ToryRSA	ToryNam	TstrZam	0.00348581	2.04324	0.0410287	1.64741e+06	89349.9	88729.2
ToryRSA	ToryNam	TstrZim	0.00342331	2.04821	0.0405398	1.65214e+06	89760.3	89147.8
ToryNam	ToryZam	ToryTan	0.0171466	5.40667	6.42069e-08	130813	118693	114691
ToryTan	ToryZim	ToryNam	0.00114542	0.312804	0.75443	117241	126299	126010
ToryTan	ToryNam	TscrGha	0.00466633	2.1207	0.0339466	1.87581e+06	100546	99611.7
ToryTan	ToryNam	TspeBot	0.00394301	2.21303	0.0268954	1.68289e+06	112083	111202
ToryTan	ToryNam	TspeCam	0.00306814	1.73564	0.0826276	1.69179e+06	112546	111857
ToryTan	ToryNam	TspeCon	0.00228899	1.16916	0.242337	1.68679e+06	112388	111874
ToryTan	ToryNam	TspeDRC	0.00304141	1.72834	0.0839271	1.69089e+06	112515	111833
ToryTan	ToryNam	TspeGha	0.0035548	1.93283	0.0532575	1.68026e+06	111942	111149
ToryTan	ToryNam	TspeTan	0.00305423	1.43463	0.151391	1.68552e+06	112126	111444
ToryTan	ToryNam	TspeZam	0.00394565	2.24369	0.0248526	1.67324e+06	110996	110123
ToryTan	ToryNam	TstrBot	0.00634299	2.46351	0.0137584	1.75336e+06	107445	106091
ToryTan	ToryNam	TstrNA-	0.00596083	2.30766	0.0210181	1.75703e+06	105803	104549
ToryTan	ToryNam	TstrNam	0.0064656	2.57315	0.0100776	1.75311e+06	107360	105981
ToryTan	ToryNam	TstrRSA	0.00665198	2.67133	0.00755504	1.74186e+06	106276	104871
ToryTan	ToryNam	TstrTan	0.00662275	2.65026	0.00804307	1.75229e+06	107381	105968
ToryTan	ToryNam	TstrZam	0.00646541	2.54488	0.0109317	1.74341e+06	106367	105001
ToryTan	ToryNam	TstrZim	0.00637674	2.55645	0.0105747	1.74846e+06	106890	105536
ToryZam	ToryNam	ToryZim	0.000273478	0.0780813	0.937763	129686	114300	114238
ToryZam	ToryNam	TscrGha	0.00242316	1.23688	0.21613	1.89089e+06	94234	93778.4
ToryZam	ToryNam	TspeBot	0.000937486	0.31931	0.749492	1.69744e+06	105033	104836
ToryZam	ToryNam	TspeCam	0.000701001	0.245584	0.806005	1.70654e+06	105608	105460
ToryZam	ToryNam	TspeCon	0.000618437	0.250373	0.802299	1.70166e+06	105573	105443
ToryZam	ToryNam	TspeDRC	0.0021488	1.04935	0.294015	1.7058e+06	105751	105297
ToryZam	ToryNam	TspeGha	0.00117153	0.383919	0.701038	1.69499e+06	105096	104850
ToryZam	ToryNam	TspeTan	0.00135015	0.479033	0.631915	1.70025e+06	105285	105001
ToryZam	ToryNam	TspeZam	0.0014473	0.486512	0.626604	1.68782e+06	104137	103836
ToryZam	ToryNam	TstrBot	0.000564708	0.186573	0.851995	1.76842e+06	100625	100511
ToryZam	ToryNam	TstrNA-	0.00117198	0.390235	0.696363	1.77219e+06	99200.7	98968.5
ToryZam	ToryNam	TstrNam	0.000973221	0.3142	0.753369	1.76817e+06	100537	100342
ToryZam	ToryNam	TstrRSA	0.00121016	0.404486	0.685856	1.75688e+06	99556.2	99315.5
ToryZam	ToryNam	TstrTan	0.0019082	0.623591	0.532896	1.76741e+06	100646	100263
ToryZam	ToryNam	TstrZam	0.00119437	0.389418	0.696967	1.75845e+06	99665.4	99427.6
ToryZam	ToryNam	TstrZim	0.00116226	0.379259	0.704495	1.76356e+06	100155	99922.6
ToryZim	ToryNam	TscrGha	0.0145814	8.60251	2.3e-16	1.8303e+06	97848.9	95036.4
ToryZim	ToryNam	TspeBot	0.0133083	7.02982	2.06802e-12	1.64235e+06	109369	106496
ToryZim	ToryNam	TspeCam	0.0134164	7.02404	2.15549e-12	1.65108e+06	109839	106930
ToryZim	ToryNam	TspeCon	0.0128366	6.25514	3.97165e-10	1.64623e+06	109825	107041
ToryZim	ToryNam	TspeDRC	0.0141981	7.2726	3.52643e-13	1.65021e+06	109959	106881
ToryZim	ToryNam	TspeGha	0.0135178	7.52693	5.19473e-14	1.64001e+06	109350	106433
ToryZim	ToryNam	TspeTan	0.0130218	6.17336	6.68544e-10	1.64489e+06	109476	106661
ToryZim	ToryNam	TspeZam	0.0133667	7.27184	3.54619e-13	1.63283e+06	108263	105406
ToryNam	ToryZim	TstrBot	0.005984	2.2365	0.025319	1.70831e+06	103711	102477
ToryNam	ToryZim	TstrNA-	0.00610657	2.23707	0.0252815	1.71193e+06	102198	100957
ToryNam	ToryZim	TstrNam	0.00590572	2.25262	0.0242832	1.70808e+06	103566	102350
ToryNam	ToryZim	TstrRSA	0.0052919	2.07127	0.0383333	1.69713e+06	102428	101350
ToryNam	ToryZim	TstrTan	0.005437	2.05072	0.0402938	1.70731e+06	103539	102419
ToryNam	ToryZim	TstrZam	0.00564919	2.11113	0.0347611	1.69868e+06	102604	101451
ToryNam	ToryZim	TstrZim	0.00557301	2.07053	0.0384025	1.70364e+06	103123	101980
TscrGha	ToryNam	TspeBot	0.0394142	9.19521	2.3e-16	569216	863017	797566
TscrGha	ToryNam	TspeCam	0.0370389	8.88039	2.3e-16	573016	866473	804579
TscrGha	ToryNam	TspeCon	0.0371523	8.05426	7.99599e-16	569762	866296	804232
TscrGha	ToryNam	TspeDRC	0.0376213	9.02839	2.3e-16	572981	866284	803465
TscrGha	ToryNam	TspeGha	0.0382046	8.29579	2.3e-16	567012	863502	799951
TscrGha	ToryNam	TspeTan	0.038776	8.94501	2.3e-16	570444	863688	799207
TscrGha	ToryNam	TspeZam	0.0396458	9.29363	2.3e-16	565990	854621	789441
TstrBot	ToryNam	TscrGha	0.0628374	41.0032	2.3e-16	918767	687473	606183
TstrNA-	ToryNam	TscrGha	0.0764777	50.5251	2.3e-16	904779	692932	594474
TstrNam	ToryNam	TscrGha	0.063297	42.4913	2.3e-16	917335	687313	605483
TstrRSA	ToryNam	TscrGha	0.064124	43.1528	2.3e-16	908437	681674	599518
TstrTan	ToryNam	TscrGha	0.0631448	42.6331	2.3e-16	917866	686967	605363
TstrZam	ToryNam	TscrGha	0.065041	44.653	2.3e-16	909635	682642	599266
TstrZim	ToryNam	TscrGha	0.064529	43.662	2.3e-16	913541	685113	602053
TspeCam	TspeBot	ToryNam	0.00627701	2.30117	0.0213821	1.51273e+06	150559	148681
TspeBot	TspeCon	ToryNam	0.00569481	1.20008	0.230107	1.50842e+06	150580	148874
TspeDRC	TspeBot	ToryNam	0.00609364	2.33286	0.0196556	1.51255e+06	150232	148412
TspeBot	TspeGha	ToryNam	0.00945491	1.89302	0.0583547	1.49763e+06	153706	150827
TspeTan	TspeBot	ToryNam	0.00299747	1.28933	0.197283	1.50028e+06	154871	153945
TspeZam	TspeBot	ToryNam	0.00776011	3.38011	0.000724561	1.51107e+06	133687	131628
TstrBot	TspeBot	ToryNam	0.0415611	10.6401	2.3e-16	628887	852766	784710
TstrNA-	TspeBot	ToryNam	0.0529219	13.7884	2.3e-16	617877	857496	771297
TstrNam	TspeBot	ToryNam	0.0422834	10.8979	2.3e-16	628021	852638	783459
TstrRSA	TspeBot	ToryNam	0.0431273	11.2025	2.3e-16	622286	845513	775599
TstrTan	TspeBot	ToryNam	0.0416831	10.8192	2.3e-16	628049	852195	783993
TstrZam	TspeBot	ToryNam	0.0433017	11.1972	2.3e-16	622743	846075	775844
TstrZim	TspeBot	ToryNam	0.0427815	10.9985	2.3e-16	625307	849083	779414
TspeCam	TspeCon	ToryNam	0.0130204	2.65903	0.00783656	1.53338e+06	140423	136814
TspeCam	TspeDRC	ToryNam	0.000264358	0.119885	0.904574	1.53217e+06	142521	142446
TspeCam	TspeGha	ToryNam	0.016154	3.23375	0.00122178	1.51746e+06	147755	143057
TspeCam	TspeTan	ToryNam	0.00313238	1.6838	0.0922201	1.50943e+06	155826	154853
TspeZam	TspeCam	ToryNam	0.000504843	0.213908	0.830619	1.50294e+06	148017	147867
TstrBot	TspeCam	ToryNam	0.0404541	10.1934	2.3e-16	632032	858109	791380
TstrNA-	TspeCam	ToryNam	0.0518102	13.2677	2.3e-16	620979	862865	777859
TstrNam	TspeCam	ToryNam	0.0411872	10.4276	2.3e-16	631251	857904	790030
TstrRSA	TspeCam	ToryNam	0.042024	10.7344	2.3e-16	625469	850811	782186
TstrTan	TspeCam	ToryNam	0.0405818	10.3481	2.3e-16	631171	857492	790609
TstrZam	TspeCam	ToryNam	0.0422237	10.7405	2.3e-16	625856	851344	782363
TstrZim	TspeCam	ToryNam	0.0416678	10.5418	2.3e-16	628450	854338	785989
TspeDRC	TspeCon	ToryNam	0.0124299	2.73606	0.00621798	1.52777e+06	143990	140455
TspeCon	TspeGha	ToryNam	0.00381146	2.04336	0.0410166	1.52664e+06	139025	137969
TspeTan	TspeCon	ToryNam	0.00841926	1.76084	0.0782658	1.50531e+06	156446	153834
TspeZam	TspeCon	ToryNam	0.0124797	2.62991	0.00854071	1.49843e+06	149756	146064
TstrBot	TspeCon	ToryNam	0.0426157	13.112	2.3e-16	631298	858223	788065
TstrNA-	TspeCon	ToryNam	0.0539317	16.9023	2.3e-16	620248	862967	774648
TstrNam	TspeCon	ToryNam	0.0433345	13.4439	2.3e-16	630556	858037	786761
TstrRSA	TspeCon	ToryNam	0.0441811	13.8943	2.3e-16	624736	850899	778893
TstrTan	TspeCon	ToryNam	0.0427503	13.3295	2.3e-16	630438	857675	787350
TstrZam	TspeCon	ToryNam	0.0443592	13.7839	2.3e-16	625127	851471	779138
TstrZim	TspeCon	ToryNam	0.0438155	13.598	2.3e-16	627777	854453	782719
TspeDRC	TspeGha	ToryNam	0.0156867	3.26753	0.00108491	1.51486e+06	149152	144544
TspeDRC	TspeTan	ToryNam	0.00286732	1.63618	0.101801	1.50971e+06	155030	154144
TspeZam	TspeDRC	ToryNam	0.00047896	0.266103	0.79016	1.5026e+06	147700	147558
TstrBot	TspeDRC	ToryNam	0.040454	10.1852	2.3e-16	631468	857847	791139
TstrNA-	TspeDRC	ToryNam	0.0517793	13.2645	2.3e-16	620449	862529	777604
TstrNam	TspeDRC	ToryNam	0.0411611	10.4278	2.3e-16	630722	857590	789782
TstrRSA	TspeDRC	ToryNam	0.0419899	10.7514	2.3e-16	624944	850535	781985
TstrTan	TspeDRC	ToryNam	0.0405892	10.3444	2.3e-16	630637	857231	790357
TstrZam	TspeDRC	ToryNam	0.0422214	10.7389	2.3e-16	625270	851071	782115
TstrZim	TspeDRC	ToryNam	0.0416561	10.5189	2.3e-16	627918	854032	785726
TspeTan	TspeGha	ToryNam	0.0120024	2.39843	0.0164656	1.49574e+06	158788	155021
TspeZam	TspeGha	ToryNam	0.0156451	3.30846	0.000938116	1.48863e+06	152836	148127
TstrBot	TspeGha	ToryNam	0.0432828	13.6931	2.3e-16	629440	853548	782725
TstrNA-	TspeGha	ToryNam	0.0546085	17.4252	2.3e-16	618305	858402	769504
TstrNam	TspeGha	ToryNam	0.0440098	14.0218	2.3e-16	628615	853412	781462
TstrRSA	TspeGha	ToryNam	0.0448245	14.4705	2.3e-16	622819	846282	773669
TstrTan	TspeGha	ToryNam	0.0434031	13.9272	2.3e-16	628592	852951	781990
TstrZam	TspeGha	ToryNam	0.0450311	14.3197	2.3e-16	623232	846847	773864
TstrZim	TspeGha	ToryNam	0.0444969	14.2006	2.3e-16	625886	849784	777380
TspeZam	TspeTan	ToryNam	0.00374804	2.14211	0.0321847	1.48828e+06	154558	153404
TstrBot	TspeTan	ToryNam	0.041021	10.4393	2.3e-16	630321	853839	786548
TstrNA-	TspeTan	ToryNam	0.0523737	13.5681	2.3e-16	619324	858601	773141
TstrNam	TspeTan	ToryNam	0.0417354	10.687	2.3e-16	629418	853736	785329
TstrRSA	TspeTan	ToryNam	0.0425825	11.0267	2.3e-16	623701	846551	777399
TstrTan	TspeTan	ToryNam	0.0411465	10.5998	2.3e-16	629461	853276	785832
TstrZam	TspeTan	ToryNam	0.0427607	10.9759	2.3e-16	624207	847080	777608
TstrZim	TspeTan	ToryNam	0.0422372	10.797	2.3e-16	626797	850106	781204
TstrBot	TspeZam	ToryNam	0.0398909	10.1234	2.3e-16	625265	843262	778566
TstrNA-	TspeZam	ToryNam	0.0512349	13.2836	2.3e-16	614275	847949	765295
TstrNam	TspeZam	ToryNam	0.0405855	10.3592	2.3e-16	624354	843133	777364
TstrRSA	TspeZam	ToryNam	0.0414429	10.682	2.3e-16	618822	836197	769646
TstrTan	TspeZam	ToryNam	0.0400147	10.283	2.3e-16	624416	842708	777862
TstrZam	TspeZam	ToryNam	0.0416285	10.6715	2.3e-16	619186	836621	769750
TstrZim	TspeZam	ToryNam	0.0411042	10.4631	2.3e-16	621655	839603	773306
TstrNA-	TstrBot	ToryNam	0.150126	35.1544	2.3e-16	1.30645e+06	65408.5	48332.9
TstrNam	TstrBot	ToryNam	0.0106385	6.07612	1.23128e-09	1.33058e+06	47303.1	46307.2
TstrRSA	TstrBot	ToryNam	0.00623152	2.17941	0.029301	1.3187e+06	47958	47364
TstrTan	TstrBot	ToryNam	0.00145905	0.515282	0.606356	1.33208e+06	45701.3	45568.1
TstrZam	TstrBot	ToryNam	0.0136936	5.51043	3.57953e-08	1.31929e+06	48075.8	46776.9
TstrZim	TstrBot	ToryNam	0.0129055	5.88537	3.9717e-09	1.32415e+06	47945.3	46723.5
TstrNA-	TstrNam	ToryNam	0.135685	38.1901	2.3e-16	1.30246e+06	67358.3	51263.1
TstrNA-	TstrRSA	ToryNam	0.135809	35.747	2.3e-16	1.29101e+06	68118.8	51828.9
TstrNA-	TstrTan	ToryNam	0.148421	33.9475	2.3e-16	1.30524e+06	65476.7	48552.4
TstrNA-	TstrZam	ToryNam	0.132413	37.2407	2.3e-16	1.29234e+06	66840.6	51209.3
TstrNA-	TstrZim	ToryNam	0.133643	33.891	2.3e-16	1.29712e+06	66791	51043.3
TstrNam	TstrRSA	ToryNam	0.00390911	1.6193	0.105382	1.3179e+06	47237.5	46869.6
TstrNam	TstrTan	ToryNam	0.00877263	3.67721	0.000235798	1.32819e+06	48317.7	47477.4
TstrZam	TstrNam	ToryNam	0.00358629	1.41393	0.157382	1.31495e+06	50149.5	49791.1
TstrZim	TstrNam	ToryNam	0.00242174	1.21773	0.223327	1.32001e+06	49869.5	49628.6
